Date;Produit;Region;Valeur
23/11/2021;PIMENTS;Casablanca-Settat;4.5
23/11/2021;PAPAYA;Casablanca-Settat;6.5
23/11/2021;KAKI;Casablanca-Settat;13
23/11/2021;PETITS POIS VERTS;Casablanca-Settat;12
22/11/2021;THE VERT;Casablanca-Settat;28
22/11/2021;HARICOT SECS;Casablanca-Settat;16
22/11/2021;FEVEROLES;Casablanca-Settat;6
22/11/2021;OLIVE TOUTES VENANT;Casablanca-Settat;8
22/11/2021;OLIVE VERTE CALIBRE MOYEN;Casablanca-Settat;8
22/11/2021;OLIVE NOIR MOYEN CALIBRE;Casablanca-Settat;9
22/11/2021;THE VERT SULTAN;Casablanca-Settat;43
22/11/2021;DATTES BOUSTHAMI;Casablanca-Settat;30
22/11/2021;PATES ALIMENTAIRES;Casablanca-Settat;13
20/11/2021;BLE DUR;Casablanca-Settat;4.2
20/11/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;13
20/11/2021;PETITS POIS SECS;Casablanca-Settat;12
20/11/2021;POIS CHICHE;Casablanca-Settat;13
20/11/2021;PAPAYA;Casablanca-Settat;7
20/11/2021;MELONS;Casablanca-Settat;22
20/11/2021;KIWI;Casablanca-Settat;25
20/11/2021;CHOUX FLEURS;Casablanca-Settat;5.33
20/11/2021;HARICOT SECS;Casablanca-Settat;16
20/11/2021;MAùS LOCALE;Casablanca-Settat;5
20/11/2021;FEVEROLES;Casablanca-Settat;6
20/11/2021;ARTICHAUTS;Casablanca-Settat;7
20/11/2021;FRAISES;Casablanca-Settat;25
20/11/2021;BANANES LOCALES;Casablanca-Settat;6
20/11/2021;GRENADES;Casablanca-Settat;3.5
20/11/2021;POIVRONS VERTS;Casablanca-Settat;4
20/11/2021;AUBERGINES;Casablanca-Settat;4.5
20/11/2021;BETTERAVES ROUGE;Casablanca-Settat;2.24
20/11/2021;PIMENTS;Casablanca-Settat;4.5
20/11/2021;CITRONS;Casablanca-Settat;4.5
20/11/2021;BANANES IMPORTES;Casablanca-Settat;11.5
20/11/2021;FEVES SECHES;Casablanca-Settat;10
20/11/2021;COINGS;Casablanca-Settat;6
20/11/2021;AVOCATS;Casablanca-Settat;14
20/11/2021;POMMES LOCALES;Casablanca-Settat;11
20/11/2021;CAROTTES;Casablanca-Settat;3.3
20/11/2021;BLE TENDRE;Casablanca-Settat;3.2
20/11/2021;COURGETTES;Casablanca-Settat;8
20/11/2021;OIGNONS SECS;Casablanca-Settat;3
20/11/2021;HARICOTS VERTS;Casablanca-Settat;9
20/11/2021;MANGUES;Casablanca-Settat;22
20/11/2021;CHOUX POMMES;Casablanca-Settat;3
20/11/2021;RAISINS DE TABLE NOIRS;Casablanca-Settat;11
20/11/2021;CLEMENTINES;Casablanca-Settat;4
20/11/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;3.6
20/11/2021;PETITS POIS VERTS;Casablanca-Settat;12
20/11/2021;NAVETS;Casablanca-Settat;4
20/11/2021;POMMES IMPORTES;Casablanca-Settat;22
20/11/2021;TOMATES;Casablanca-Settat;3.66
20/11/2021;CONCOMBRES;Casablanca-Settat;4
20/11/2021;KAKI;Casablanca-Settat;12
20/11/2021;LENTILLES;Casablanca-Settat;12
20/11/2021;FEVES VERTES;Casablanca-Settat;10
20/11/2021;ORGE LOCALE;Casablanca-Settat;3
20/11/2021;MAùS IMPORTê;Casablanca-Settat;3.5
20/11/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.8
19/11/2021;THE VERT;Casablanca-Settat;40
19/11/2021;MAùS LOCALE;Casablanca-Settat;3.5
19/11/2021;ORGE LOCALE;Casablanca-Settat;3.8
19/11/2021;DATTES BOUSTHAMI;Casablanca-Settat;30
19/11/2021;ORGE IMPORTEE;Casablanca-Settat;3.5
19/11/2021;FEVEROLES;Casablanca-Settat;6
19/11/2021;POIS CHICHE;Casablanca-Settat;9
19/11/2021;THE VERT SULTAN;Casablanca-Settat;30
19/11/2021;OLIVE VERTE CALIBRE MOYEN;Casablanca-Settat;8
19/11/2021;DATTES BOUFEGOUSS;Casablanca-Settat;60
19/11/2021;BLE DUR;Casablanca-Settat;5
19/11/2021;HARICOT SECS;Casablanca-Settat;15
19/11/2021;LENTILLES;Casablanca-Settat;16
19/11/2021;PETITS POIS SECS;Casablanca-Settat;8
19/11/2021;PATES ALIMENTAIRES;Casablanca-Settat;13
19/11/2021;MAùS IMPORTê;Casablanca-Settat;3.8
19/11/2021;BLE TENDRE;Casablanca-Settat;3.5
19/11/2021;OLIVE NOIR MOYEN CALIBRE;Casablanca-Settat;9
19/11/2021;OLIVE TOUTES VENANT;Casablanca-Settat;9
19/11/2021;FEVES SECHES;Casablanca-Settat;6.5
18/11/2021;PAPAYA;Casablanca-Settat;12
18/11/2021;PETITS POIS SECS;Casablanca-Settat;12
18/11/2021;CITRONS;Casablanca-Settat;4
18/11/2021;CHOUX FLEURS;Casablanca-Settat;4.33
18/11/2021;PIMENTS;Casablanca-Settat;4
18/11/2021;GRENADES;Casablanca-Settat;3
18/11/2021;ARTICHAUTS;Casablanca-Settat;6
18/11/2021;KAKI;Casablanca-Settat;12
18/11/2021;COINGS;Casablanca-Settat;5.5
18/11/2021;BLE TENDRE;Casablanca-Settat;3.2
18/11/2021;LENTILLES;Casablanca-Settat;12
18/11/2021;MAùS LOCALE;Casablanca-Settat;5
18/11/2021;FRAISES;Casablanca-Settat;22.5
18/11/2021;CAROTTES;Casablanca-Settat;2.5
18/11/2021;POMMES LOCALES;Casablanca-Settat;10
18/11/2021;CONCOMBRES;Casablanca-Settat;3.8
18/11/2021;CLEMENTINES;Casablanca-Settat;3
18/11/2021;CHOUX POMMES;Casablanca-Settat;2.5
18/11/2021;OIGNONS SECS;Casablanca-Settat;3.5
18/11/2021;MANGUES;Casablanca-Settat;20
18/11/2021;POIS CHICHE;Casablanca-Settat;13
18/11/2021;MAùS IMPORTê;Casablanca-Settat;3.5
18/11/2021;HARICOTS VERTS;Casablanca-Settat;8
18/11/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;3.2
18/11/2021;MELONS;Casablanca-Settat;20
18/11/2021;BETTERAVES ROUGE;Casablanca-Settat;2.1
18/11/2021;BANANES IMPORTES;Casablanca-Settat;11
18/11/2021;NAVETS;Casablanca-Settat;5
18/11/2021;AUBERGINES;Casablanca-Settat;4.5
18/11/2021;PETITS POIS VERTS;Casablanca-Settat;11
18/11/2021;FEVES SECHES;Casablanca-Settat;10
18/11/2021;POIVRONS VERTS;Casablanca-Settat;4.5
18/11/2021;AVOCATS;Casablanca-Settat;16
18/11/2021;ORGE LOCALE;Casablanca-Settat;3
18/11/2021;RAISINS DE TABLE NOIRS;Casablanca-Settat;9
18/11/2021;FEVEROLES;Casablanca-Settat;6
18/11/2021;COURGETTES;Casablanca-Settat;6.5
18/11/2021;TOMATES;Casablanca-Settat;3.5
18/11/2021;KIWI;Casablanca-Settat;24
18/11/2021;HARICOT SECS;Casablanca-Settat;17
18/11/2021;BANANES LOCALES;Casablanca-Settat;6.25
18/11/2021;BLE DUR;Casablanca-Settat;4
18/11/2021;POMMES IMPORTES;Casablanca-Settat;23
18/11/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;11
18/11/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.4
18/11/2021;FEVES VERTES;Casablanca-Settat;11
17/11/2021;PETITS POIS VERTS;Casablanca-Settat;12
17/11/2021;PIMENTS;Casablanca-Settat;4.5
17/11/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.5
17/11/2021;POIVRONS VERTS;Casablanca-Settat;4
17/11/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;3.3
17/11/2021;TOMATES;Casablanca-Settat;3.33
17/11/2021;CHOUX POMMES;Casablanca-Settat;3
17/11/2021;COINGS;Casablanca-Settat;6
17/11/2021;FRAISES;Casablanca-Settat;25
17/11/2021;POMMES LOCALES;Casablanca-Settat;9
17/11/2021;CLEMENTINES;Casablanca-Settat;3.5
17/11/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;10
17/11/2021;COURGETTES;Casablanca-Settat;7
17/11/2021;CONCOMBRES;Casablanca-Settat;3
17/11/2021;CITRONS;Casablanca-Settat;4.3
17/11/2021;CHOUX FLEURS;Casablanca-Settat;4.66
17/11/2021;MELONS;Casablanca-Settat;17
17/11/2021;MANGUES;Casablanca-Settat;18
17/11/2021;ARTICHAUTS;Casablanca-Settat;7
17/11/2021;AUBERGINES;Casablanca-Settat;4.5
17/11/2021;CAROTTES;Casablanca-Settat;3
17/11/2021;KAKI;Casablanca-Settat;11
17/11/2021;BETTERAVES ROUGE;Casablanca-Settat;2.25
17/11/2021;GRENADES;Casablanca-Settat;3.3
17/11/2021;POMMES IMPORTES;Casablanca-Settat;20
17/11/2021;KIWI;Casablanca-Settat;22
17/11/2021;PAPAYA;Casablanca-Settat;11
17/11/2021;NAVETS;Casablanca-Settat;4
17/11/2021;OIGNONS SECS;Casablanca-Settat;2.8
17/11/2021;RAISINS DE TABLE NOIRS;Casablanca-Settat;8
17/11/2021;BANANES IMPORTES;Casablanca-Settat;11
17/11/2021;BANANES LOCALES;Casablanca-Settat;6.5
17/11/2021;FEVES VERTES;Casablanca-Settat;9
17/11/2021;AVOCATS;Casablanca-Settat;18
17/11/2021;HARICOTS VERTS;Casablanca-Settat;7
16/11/2021;POIS CHICHE;Casablanca-Settat;11
16/11/2021;ORGE IMPORTEE;Casablanca-Settat;2
16/11/2021;ORGE LOCALE;Casablanca-Settat;3.5
16/11/2021;MAùS LOCALE;Casablanca-Settat;4
16/11/2021;BLE TENDRE;Casablanca-Settat;3.1
16/11/2021;MAùS IMPORTê;Casablanca-Settat;3.5
16/11/2021;FEVES SECHES;Casablanca-Settat;7
16/11/2021;LENTILLES;Casablanca-Settat;9
16/11/2021;PETITS POIS SECS;Casablanca-Settat;6
16/11/2021;BLE DUR;Casablanca-Settat;3.5
15/11/2021;CAROTTES;Casablanca-Settat;3
15/11/2021;CHOUX POMMES;Casablanca-Settat;3.3
15/11/2021;ORGE LOCALE;Casablanca-Settat;3.2
15/11/2021;POMMES IMPORTES;Casablanca-Settat;21
15/11/2021;FEVEROLES;Casablanca-Settat;5.5
15/11/2021;PETITS POIS VERTS;Casablanca-Settat;11
15/11/2021;PETITS POIS SECS;Casablanca-Settat;8
15/11/2021;POMMES LOCALES;Casablanca-Settat;10
15/11/2021;CONCOMBRES;Casablanca-Settat;3.5
15/11/2021;TOMATES;Casablanca-Settat;3.33
15/11/2021;OLIVE NOIR MOYEN CALIBRE;Casablanca-Settat;9
15/11/2021;GRENADES;Casablanca-Settat;4
15/11/2021;OLIVE TOUTES VENANT;Casablanca-Settat;8
15/11/2021;OLIVE VERTE CALIBRE MOYEN;Casablanca-Settat;8
15/11/2021;OIGNONS SECS;Casablanca-Settat;3
15/11/2021;THE VERT;Casablanca-Settat;30
15/11/2021;RAISINS DE TABLE NOIRS;Casablanca-Settat;8
15/11/2021;HARICOT SECS;Casablanca-Settat;16
15/11/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;11
15/11/2021;FEVES SECHES;Casablanca-Settat;6.5
15/11/2021;DATTES BOUSTHAMI;Casablanca-Settat;30
15/11/2021;CLEMENTINES;Casablanca-Settat;5
15/11/2021;NAVETS;Casablanca-Settat;4
15/11/2021;KAKI;Casablanca-Settat;13
15/11/2021;COINGS;Casablanca-Settat;6
15/11/2021;LENTILLES;Casablanca-Settat;15
15/11/2021;PATES ALIMENTAIRES;Casablanca-Settat;13
15/11/2021;CHOUX FLEURS;Casablanca-Settat;4.33
15/11/2021;BANANES IMPORTES;Casablanca-Settat;12
15/11/2021;ARTICHAUTS;Casablanca-Settat;7
15/11/2021;MANGUES;Casablanca-Settat;15
15/11/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;3.5
15/11/2021;COURGETTES;Casablanca-Settat;7.5
15/11/2021;MAùS IMPORTê;Casablanca-Settat;3.8
15/11/2021;BLE TENDRE;Casablanca-Settat;3.2
15/11/2021;FEVES VERTES;Casablanca-Settat;10
15/11/2021;DATTES BOUFEGOUSS;Casablanca-Settat;60
15/11/2021;AUBERGINES;Casablanca-Settat;3.8
15/11/2021;BANANES LOCALES;Casablanca-Settat;6.75
15/11/2021;POIVRONS VERTS;Casablanca-Settat;4.5
15/11/2021;THE VERT SULTAN;Casablanca-Settat;48
15/11/2021;ORANGES;Casablanca-Settat;7
15/11/2021;KIWI;Casablanca-Settat;28
15/11/2021;MELONS;Casablanca-Settat;18
15/11/2021;ORGE IMPORTEE;Casablanca-Settat;3.8
15/11/2021;CITRONS;Casablanca-Settat;4
15/11/2021;PAPAYA;Casablanca-Settat;10
15/11/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.7
15/11/2021;POIS CHICHE;Casablanca-Settat;10
15/11/2021;PIMENTS;Casablanca-Settat;4.5
15/11/2021;BLE DUR;Casablanca-Settat;5
15/11/2021;MAùS LOCALE;Casablanca-Settat;3.5
15/11/2021;BETTERAVES ROUGE;Casablanca-Settat;2.25
15/11/2021;HARICOTS VERTS;Casablanca-Settat;8
15/11/2021;AVOCATS;Casablanca-Settat;24
13/11/2021;POIS CHICHE;Casablanca-Settat;13
13/11/2021;LENTILLES;Casablanca-Settat;12
13/11/2021;PETITS POIS SECS;Casablanca-Settat;12
13/11/2021;HARICOT SECS;Casablanca-Settat;16
13/11/2021;FEVES SECHES;Casablanca-Settat;10
13/11/2021;FRAISES;Casablanca-Settat;35
13/11/2021;MAùS LOCALE;Casablanca-Settat;5
13/11/2021;BLE TENDRE;Casablanca-Settat;3.2
13/11/2021;BLE DUR;Casablanca-Settat;4.2
13/11/2021;FEVEROLES;Casablanca-Settat;6
13/11/2021;MAùS IMPORTê;Casablanca-Settat;3.5
13/11/2021;ORGE LOCALE;Casablanca-Settat;3
12/11/2021;THE VERT;Casablanca-Settat;40
12/11/2021;PATES ALIMENTAIRES;Casablanca-Settat;13
12/11/2021;DATTES BOUFEGOUSS;Casablanca-Settat;60
12/11/2021;DATTES BOUSTHAMI;Casablanca-Settat;30
12/11/2021;OLIVE NOIR MOYEN CALIBRE;Casablanca-Settat;6
12/11/2021;ORGE IMPORTEE;Casablanca-Settat;3.7
12/11/2021;OLIVE VERTE CALIBRE MOYEN;Casablanca-Settat;7
12/11/2021;OLIVE TOUTES VENANT;Casablanca-Settat;7
12/11/2021;THE VERT SULTAN;Casablanca-Settat;28
11/11/2021;MAùS LOCALE;Casablanca-Settat;5
11/11/2021;AVOCATS;Casablanca-Settat;26
11/11/2021;PIMENTS;Casablanca-Settat;4
11/11/2021;HARICOTS VERTS;Casablanca-Settat;7.5
11/11/2021;CHOUX FLEURS;Casablanca-Settat;4.33
11/11/2021;CITRONS;Casablanca-Settat;5
11/11/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;3.7
11/11/2021;ORANGES;Casablanca-Settat;7.5
11/11/2021;BANANES LOCALES;Casablanca-Settat;6.75
11/11/2021;POIVRONS VERTS;Casablanca-Settat;3
11/11/2021;MANGUES;Casablanca-Settat;17
11/11/2021;PAPAYA;Casablanca-Settat;11
11/11/2021;COURGETTES;Casablanca-Settat;8
11/11/2021;BETTERAVES ROUGE;Casablanca-Settat;1.85
11/11/2021;MELONS;Casablanca-Settat;23
11/11/2021;BLE DUR;Casablanca-Settat;4
11/11/2021;ARTICHAUTS;Casablanca-Settat;6.5
11/11/2021;BANANES IMPORTES;Casablanca-Settat;12
11/11/2021;MAùS IMPORTê;Casablanca-Settat;3.5
11/11/2021;BLE TENDRE;Casablanca-Settat;3.2
11/11/2021;FEVES VERTES;Casablanca-Settat;10
11/11/2021;AUBERGINES;Casablanca-Settat;3.3
11/11/2021;GRENADES;Casablanca-Settat;4.3
11/11/2021;FEVES SECHES;Casablanca-Settat;10
11/11/2021;LENTILLES;Casablanca-Settat;12
11/11/2021;COINGS;Casablanca-Settat;7.5
11/11/2021;FEVEROLES;Casablanca-Settat;6
11/11/2021;NAVETS;Casablanca-Settat;3.8
11/11/2021;CLEMENTINES;Casablanca-Settat;7
11/11/2021;HARICOT SECS;Casablanca-Settat;17
11/11/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;11
11/11/2021;RAISINS DE TABLE NOIRS;Casablanca-Settat;8.5
11/11/2021;KAKI;Casablanca-Settat;17
11/11/2021;PETITS POIS VERTS;Casablanca-Settat;12
11/11/2021;OIGNONS SECS;Casablanca-Settat;2.8
11/11/2021;CONCOMBRES;Casablanca-Settat;2.8
11/11/2021;TOMATES;Casablanca-Settat;3.16
11/11/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.9
11/11/2021;KIWI;Casablanca-Settat;34
11/11/2021;POMMES IMPORTES;Casablanca-Settat;22
11/11/2021;ORGE LOCALE;Casablanca-Settat;3
11/11/2021;POIS CHICHE;Casablanca-Settat;13
11/11/2021;CHOUX POMMES;Casablanca-Settat;2
11/11/2021;CAROTTES;Casablanca-Settat;3
11/11/2021;POMMES LOCALES;Casablanca-Settat;10.5
11/11/2021;PETITS POIS SECS;Casablanca-Settat;12
10/11/2021;PAPAYA;Casablanca-Settat;9
10/11/2021;KIWI;Casablanca-Settat;32
10/11/2021;CHOUX FLEURS;Casablanca-Settat;4.33
10/11/2021;CONCOMBRES;Casablanca-Settat;3
10/11/2021;CHOUX POMMES;Casablanca-Settat;2.5
10/11/2021;CITRONS;Casablanca-Settat;4
10/11/2021;CLEMENTINES;Casablanca-Settat;6.5
10/11/2021;KAKI;Casablanca-Settat;15
10/11/2021;GRENADES;Casablanca-Settat;3.9
10/11/2021;MANGUES;Casablanca-Settat;15
10/11/2021;COINGS;Casablanca-Settat;7
10/11/2021;CAROTTES;Casablanca-Settat;3.3
10/11/2021;OIGNONS SECS;Casablanca-Settat;2.5
10/11/2021;FEVES SECHES;Casablanca-Settat;7
10/11/2021;BETTERAVES ROUGE;Casablanca-Settat;1.7
10/11/2021;LENTILLES;Casablanca-Settat;12
10/11/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;10
10/11/2021;HARICOT SECS;Casablanca-Settat;15
10/11/2021;RAISINS DE TABLE NOIRS;Casablanca-Settat;9
10/11/2021;FEVEROLES;Casablanca-Settat;6
10/11/2021;MAùS IMPORTê;Casablanca-Settat;3.5
10/11/2021;BLE TENDRE;Casablanca-Settat;3.05
10/11/2021;BLE DUR;Casablanca-Settat;4
10/11/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;3.5
10/11/2021;POIVRONS VERTS;Casablanca-Settat;3.5
10/11/2021;PETITS POIS VERTS;Casablanca-Settat;13
10/11/2021;TOMATES;Casablanca-Settat;3
10/11/2021;ORGE LOCALE;Casablanca-Settat;4
10/11/2021;MAùS LOCALE;Casablanca-Settat;5
10/11/2021;PIMENTS;Casablanca-Settat;4
10/11/2021;ORGE IMPORTEE;Casablanca-Settat;3.6
10/11/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.7
10/11/2021;HARICOTS VERTS;Casablanca-Settat;8
10/11/2021;BANANES IMPORTES;Casablanca-Settat;11.5
10/11/2021;ARTICHAUTS;Casablanca-Settat;6
10/11/2021;AVOCATS;Casablanca-Settat;27
10/11/2021;NAVETS;Casablanca-Settat;4
10/11/2021;COURGETTES;Casablanca-Settat;8
10/11/2021;MELONS;Casablanca-Settat;21
10/11/2021;ORANGES;Casablanca-Settat;6.5
10/11/2021;BANANES LOCALES;Casablanca-Settat;6.75
10/11/2021;AUBERGINES;Casablanca-Settat;3.5
10/11/2021;FEVES VERTES;Casablanca-Settat;11
10/11/2021;POMMES LOCALES;Casablanca-Settat;11.5
10/11/2021;POMMES IMPORTES;Casablanca-Settat;20
10/11/2021;POIS CHICHE;Casablanca-Settat;12
09/11/2021;PETITS POIS SECS;Casablanca-Settat;600
08/11/2021;POMMES IMPORTES;Casablanca-Settat;20
08/11/2021;THE VERT;Casablanca-Settat;28
08/11/2021;POIS CHICHE;Casablanca-Settat;9
08/11/2021;NAVETS;Casablanca-Settat;3
08/11/2021;POMMES LOCALES;Casablanca-Settat;10
08/11/2021;PETITS POIS SECS;Casablanca-Settat;7.5
08/11/2021;FEVES VERTES;Casablanca-Settat;10
08/11/2021;BANANES LOCALES;Casablanca-Settat;6.5
08/11/2021;AUBERGINES;Casablanca-Settat;3
08/11/2021;MELONS;Casablanca-Settat;22
08/11/2021;COURGETTES;Casablanca-Settat;8
08/11/2021;ORANGES;Casablanca-Settat;8
08/11/2021;ARTICHAUTS;Casablanca-Settat;7
08/11/2021;AVOCATS;Casablanca-Settat;25
08/11/2021;BANANES IMPORTES;Casablanca-Settat;11.5
08/11/2021;HARICOTS VERTS;Casablanca-Settat;6.5
08/11/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;9.5
08/11/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.6
08/11/2021;ORGE IMPORTEE;Casablanca-Settat;3.7
08/11/2021;PIMENTS;Casablanca-Settat;4
08/11/2021;MAùS LOCALE;Casablanca-Settat;3.5
08/11/2021;PETITS POIS VERTS;Casablanca-Settat;11
08/11/2021;TOMATES;Casablanca-Settat;3
08/11/2021;PATES ALIMENTAIRES;Casablanca-Settat;13
08/11/2021;ORGE LOCALE;Casablanca-Settat;3
08/11/2021;POIVRONS VERTS;Casablanca-Settat;3
08/11/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;3.5
08/11/2021;BLE DUR;Casablanca-Settat;4.5
08/11/2021;PAPAYA;Casablanca-Settat;9
08/11/2021;BLE TENDRE;Casablanca-Settat;3.2
08/11/2021;MAùS IMPORTê;Casablanca-Settat;3.8
08/11/2021;RAISINS DE TABLE NOIRS;Casablanca-Settat;8.5
08/11/2021;HARICOT SECS;Casablanca-Settat;15
08/11/2021;LENTILLES;Casablanca-Settat;16
08/11/2021;OIGNONS SECS;Casablanca-Settat;2.5
08/11/2021;FEVEROLES;Casablanca-Settat;5.5
08/11/2021;DATTES BOUSTHAMI;Casablanca-Settat;30
08/11/2021;FEVES SECHES;Casablanca-Settat;6.5
08/11/2021;CLEMENTINES;Casablanca-Settat;7
08/11/2021;DATTES BOUFEGOUSS;Casablanca-Settat;55
08/11/2021;CHOUX POMMES;Casablanca-Settat;1.7
08/11/2021;CONCOMBRES;Casablanca-Settat;2.5
08/11/2021;MANGUES;Casablanca-Settat;18
08/11/2021;THE VERT SULTAN;Casablanca-Settat;50
08/11/2021;KAKI;Casablanca-Settat;12
08/11/2021;KIWI;Casablanca-Settat;30
08/11/2021;GRENADES;Casablanca-Settat;3.8
08/11/2021;CITRONS;Casablanca-Settat;5
08/11/2021;CAROTTES;Casablanca-Settat;2.5
08/11/2021;CHOUX FLEURS;Casablanca-Settat;3.66
08/11/2021;COINGS;Casablanca-Settat;6
08/11/2021;BETTERAVES ROUGE;Casablanca-Settat;1.6
04/11/2021;FEVEROLES;Casablanca-Settat;6
04/11/2021;ORANGES;Casablanca-Settat;9
04/11/2021;LENTILLES;Casablanca-Settat;850
04/11/2021;BETTERAVES ROUGE;Casablanca-Settat;1.7
04/11/2021;NAVETS;Casablanca-Settat;3.5
04/11/2021;CONCOMBRES;Casablanca-Settat;2.5
04/11/2021;AUBERGINES;Casablanca-Settat;3.3
04/11/2021;BLE TENDRE;Casablanca-Settat;290
04/11/2021;CHOUX FLEURS;Casablanca-Settat;4
04/11/2021;FEVES VERTES;Casablanca-Settat;10
04/11/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;11
04/11/2021;PETITS POIS VERTS;Casablanca-Settat;13
04/11/2021;MANGUES;Casablanca-Settat;15
04/11/2021;OIGNONS SECS;Casablanca-Settat;2.3
04/11/2021;HARICOT SECS;Casablanca-Settat;17
04/11/2021;FEVES SECHES;Casablanca-Settat;750
04/11/2021;BLE DUR;Casablanca-Settat;315
04/11/2021;PAPAYA;Casablanca-Settat;11
04/11/2021;COINGS;Casablanca-Settat;6
04/11/2021;KAKI;Casablanca-Settat;15
04/11/2021;MELONS;Casablanca-Settat;22
04/11/2021;TOMATES;Casablanca-Settat;3
04/11/2021;RAISINS DE TABLE NOIRS;Casablanca-Settat;8.5
04/11/2021;COURGETTES;Casablanca-Settat;6.5
04/11/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;3.5
04/11/2021;MAùS IMPORTê;Casablanca-Settat;300
04/11/2021;POIS CHICHE;Casablanca-Settat;1000
04/11/2021;AVOCATS;Casablanca-Settat;25
04/11/2021;KIWI;Casablanca-Settat;34
04/11/2021;POMMES IMPORTES;Casablanca-Settat;22
04/11/2021;GRENADES;Casablanca-Settat;4
04/11/2021;ARTICHAUTS;Casablanca-Settat;5.5
04/11/2021;ORGE IMPORTEE;Casablanca-Settat;200
04/11/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.7
04/11/2021;HARICOTS VERTS;Casablanca-Settat;6
04/11/2021;CITRONS;Casablanca-Settat;4
04/11/2021;MAùS LOCALE;Casablanca-Settat;400
04/11/2021;POIVRONS VERTS;Casablanca-Settat;3.5
04/11/2021;PIMENTS;Casablanca-Settat;4
04/11/2021;BANANES IMPORTES;Casablanca-Settat;13
04/11/2021;CLEMENTINES;Casablanca-Settat;6.5
04/11/2021;BANANES LOCALES;Casablanca-Settat;6.75
04/11/2021;PETITS POIS SECS;Casablanca-Settat;650
04/11/2021;POMMES LOCALES;Casablanca-Settat;11
04/11/2021;CAROTTES;Casablanca-Settat;2
04/11/2021;CHOUX POMMES;Casablanca-Settat;1.8
04/11/2021;ORGE LOCALE;Casablanca-Settat;290
03/11/2021;POIVRONS VERTS;Casablanca-Settat;3.8
03/11/2021;MAùS LOCALE;Casablanca-Settat;5
03/11/2021;POMMES DE TERRE BLANCHES;Casablanca-Settat;3.6
03/11/2021;BLE TENDRE;Casablanca-Settat;3.05
03/11/2021;PAPAYA;Casablanca-Settat;13
03/11/2021;COINGS;Casablanca-Settat;6
03/11/2021;ORGE LOCALE;Casablanca-Settat;4
03/11/2021;ORGE IMPORTEE;Casablanca-Settat;3.6
03/11/2021;MAùS IMPORTê;Casablanca-Settat;3.5
03/11/2021;POMMES DE TERRE ROUGES;Casablanca-Settat;3.8
03/11/2021;FEVEROLES;Casablanca-Settat;6
03/11/2021;GRENADES;Casablanca-Settat;4
03/11/2021;PETITS POIS VERTS;Casablanca-Settat;13
03/11/2021;FEVES SECHES;Casablanca-Settat;7
03/11/2021;CHOUX FLEURS;Casablanca-Settat;3.66
03/11/2021;BLE DUR;Casablanca-Settat;4
03/11/2021;CHOUX POMMES;Casablanca-Settat;2
03/11/2021;PIMENTS;Casablanca-Settat;4.5
03/11/2021;TOMATES;Casablanca-Settat;2.66
03/11/2021;NAVETS;Casablanca-Settat;4
03/11/2021;CITRONS;Casablanca-Settat;5
03/11/2021;RAISINS DE TABLE BLANCS;Casablanca-Settat;10
03/11/2021;MANGUES;Casablanca-Settat;14
03/11/2021;BANANES LOCALES;Casablanca-Settat;6.5
03/11/2021;CONCOMBRES;Casablanca-Settat;2.5
03/11/2021;AUBERGINES;Casablanca-Settat;3.8
03/11/2021;POMMES LOCALES;Casablanca-Settat;10
03/11/2021;KIWI;Casablanca-Settat;31
03/11/2021;BANANES IMPORTES;Casablanca-Settat;13
03/11/2021;POIS CHICHE;Casablanca-Settat;12
03/11/2021;CLEMENTINES;Casablanca-Settat;7
03/11/2021;HARICOTS VERTS;Casablanca-Settat;7
03/11/2021;POMMES IMPORTES;Casablanca-Settat;21
03/11/2021;AVOCATS;Casablanca-Settat;24
03/11/2021;ARTICHAUTS;Casablanca-Settat;6
03/11/2021;CAROTTES;Casablanca-Settat;2.5
03/11/2021;OIGNONS SECS;Casablanca-Settat;2.5
03/11/2021;COURGETTES;Casablanca-Settat;7
03/11/2021;HARICOT SECS;Casablanca-Settat;15
